"SHAW,KIMBERLY",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"SIENICKI,DAVID",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"SIMLER, JENNESS B",DEPUTY STAFF DIRECTOR,2015Q1,"",ARMED SERVICES COMMITTEE
"SIMMONS II, ROBERT L",STAFF DIRECTOR,2015Q1,"",ARMED SERVICES COMMITTEE
"SMITH,ERIC L",STAFF ASSISTANT,2015Q1,"",ARMED SERVICES COMMITTEE
"STEACY,ZACHARY Y",DIR. OF LEGISLATIVE OPERATIONS,2015Q1,"",ARMED SERVICES COMMITTEE
"SULLIVAN, JOHN F",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"TEHRANI,PHILLIP M",CLERK,2015Q1,"",ARMED SERVICES COMMITTEE
"THOMPSON,KATHRYN E",CLERK,2015Q1,"",ARMED SERVICES COMMITTEE
"TOLLESON, JESSE D",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"TOMERO,LEONOR",COUNSEL,2015Q1,"",ARMED SERVICES COMMITTEE
"VILLANO,PETER",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"WAGNER, CANDACE",SPECIAL ASST TO CHAIRMAN,2015Q1,"",ARMED SERVICES COMMITTEE
"WALTER,ANDREW T",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"WASON, JOHN D",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"WHITED,JOSEPH J",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"WILLIAMS, LYNN M",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"AMATO,MICHAEL J",PROFESSIONAL STAFF,2015Q1,"",ARMED SERVICES COMMITTEE
"ARCANGELI, PAUL",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"BINGEN-TYTLER, KARI A",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"BOPE, HEATH R",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"BOSSE,COLIN F",CLERK,2015Q1,"",ARMED SERVICES COMMITTEE
"BRIGHT, CHRISTOPHER J",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"BUSH, DOUGLAS R",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"CASEY, MICHAEL C",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"CHAFIN,CLAUDE H",COMMUNICATIONS DIRECTOR,2015Q1,"",ARMED SERVICES COMMITTEE
"CHESHIRE, JAIME B",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"COLEMAN,EVERETT",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"CONRAD,ELIZABETH A",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"CRUMPLER, RYAN P",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"FALK,AARON M",CLERK,2015Q1,"",ARMED SERVICES COMMITTEE
"GAGE,ABIGAIL P",CLERK,2015Q1,"",ARMED SERVICES COMMITTEE
"GALLO, ALEXANDER M",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"GARRETT,BRIAN",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"GATES,KEVIN M",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"GIACHETTI,DAVID M",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"GRAY, BETTY B",EXECUTIVE ASSISTANT,2015Q1,"",ARMED SERVICES COMMITTEE
"GREENE,CRAIG M",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"HERBERT,JULIE A",CLERK,2015Q1,"",ARMED SERVICES COMMITTEE
"HOWARD, CYNTHIA E",SECURITY OFFICER,2015Q1,"",ARMED SERVICES COMMITTEE
"JAMES, JEANETTE S",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"JOHNSON, JOHN N",STAFF ASSISTANT,2015Q1,"",ARMED SERVICES COMMITTEE
"JOHNSON, WILLIAM SPENCER",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"KAVANAUGH,LINDSAY Y",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"KITAY,STEPHEN L",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"LYNCH,JAMIE R",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"MACNAUGHTON,JOHN P",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"MCALISTER,ROBERT R",DEPUTY SPOKESMAN,2015Q1,"",ARMED SERVICES COMMITTEE
"MCELROY, CATHERINE",GENERAL COUNSEL,2015Q1,"",ARMED SERVICES COMMITTEE
"MILLER,MICHAEL D",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"MORRISON,TIMOTHY A",COUNSEL,2015Q1,"",ARMED SERVICES COMMITTEE
"NOONAN,JOHN O",DEPUTY COMMUNICATIONS DIRECTOR,2015Q1,"",ARMED SERVICES COMMITTEE
"NORGARD,WILLIAM D",SPECIAL ASSISTANT,2015Q1,"",ARMED SERVICES COMMITTEE
"PEARCE,MICHELE A",COUNSEL,2015Q1,"",ARMED SERVICES COMMITTEE
"PLUNKETT,VICKIE F",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"REMBER,KATHERINE E",CLERK,2015Q1,"",ARMED SERVICES COMMITTEE
"ROSS, REBECCA A",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"SANGIORGIO,JOSEPH D",RESEARCH ASSISTANT,2015Q1,"",ARMED SERVICES COMMITTEE
"SCHULER,JACK A",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"SENDAK,CATHERINE E",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"SHAW,KIMBERLY",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"SIENICKI,DAVID",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"SIMLER, JENNESS B",DEPUTY STAFF DIRECTOR,2015Q1,"",ARMED SERVICES COMMITTEE
"SIMMONS II, ROBERT L",STAFF DIRECTOR,2015Q1,"",ARMED SERVICES COMMITTEE
"SMITH,ERIC L",STAFF ASSISTANT,2015Q1,"",ARMED SERVICES COMMITTEE
"STEACY,ZACHARY Y",DIR. OF LEGISLATIVE OPERATIONS,2015Q1,"",ARMED SERVICES COMMITTEE
"SULLIVAN, JOHN F",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"THOMPSON,KATHRYN E",CLERK,2015Q1,"",ARMED SERVICES COMMITTEE
"TOLLESON, JESSE D",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"TOMERO,LEONOR",COUNSEL,2015Q1,"",ARMED SERVICES COMMITTEE
"VILLANO,PETER",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"WAGNER, CANDACE",SPECIAL ASST TO CHAIRMAN,2015Q1,"",ARMED SERVICES COMMITTEE
"WALTER,ANDREW T",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"WASON, JOHN D",PROFESSIONAL STAFF MBR,2015Q1,"",ARMED SERVICES COMMITTEE
"WHITED,JOSEPH J",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"WILLIAMS, LYNN M",PROFESSIONAL STAFF MEMBER,2015Q1,"",ARMED SERVICES COMMITTEE
"AHERN, MICHAEL E",SENIOR PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ALLISON, TERISA L",EDITOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ANDERSON,BRIAN R",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"BLUM,JONATHAN M",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"BRADLEY, KATELYNN O",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"BROWN, THOMAS C",PROFESSIONAL STAFF MEMBER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"BURGESS,EDWARD C",LEGISLATIVE ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"CHRIST,KATELYN E",PROFESSIONAL STAFF MEMBER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"CLARK,JOSEPH R",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"CLARK,JOSEPH R",PARLIAMENTARIAN/GENERAL COUNS,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"CLINGER,JAMES H",CHIEF COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"COSTAKOS,CATHERINE M",STAFF ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"DAVIDHIZAR,ANDREW",RESEARCH ANALYST,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"DHILLON,UTTAM A",CHIEF OVERSIGHT COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"DUMAIS,THERESA F",DIR OF HOUSING POLICY,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"EDGAR,KEVIN R",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"EMERSON,JEFFREY W",DEPUTY STAFF DIR/COMMUNICATION,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ERICKSON,KRISTOFOR S",SR PROFESSIONAL STAFF MEMBER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"FISCHER,AMANDA",DEPUTY STAFF DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"FLITTON, JENNIFER",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"FORMAN JR,ALFRED J",SYSTEMS ADMINISTRATOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"FRAYER,COREY S",SENIOR PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"GAMBO, ANGELA S",ADMINISTRATIVE ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"GAMMELLO,JOSEPH A",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"GERENA,LAUREN M",STAFF ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"JEFFERS, ERIKA",SENIOR POLICY DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"JOHNSON, ANITA L",CHIEF ADMINISTRATIVE OFFICER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"JOHNSON, TALLMAN",SENIOR PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"JOHNSON,BRIAN",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"JONES III, CLINTON C",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"KAHNG,ESTHER J",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"KEECH, ROSEMARY E",CHIEF CLERK,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"KIM,MARIA S",COMMUNICATIONS ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"LOADHOLT,JARROD F",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"LYNCH,JASON B",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MANOSALVAS, MARCOS F",PRESS ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MCGAHN, SHANNON",STAFF DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MCGLINCHEY, DANIEL P",SR PROFESSIONAL STAFF MEMBER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MCMANUS,MARLISS A",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MEDINA,FRANCISCO A",DEPUTY CHIEF COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MILLISON, DEANNE B",SHARED EMPLOYEE,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MORK, KIRSTEN J",DEPUTY STAFF DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MOSKOWITZ,LUCAS R",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MULDER,MATTHEW K",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"NORTON,TRAVIS J",GENERAL COUNSEL AND PARLIAMENT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"OUERTATANI,CHARLA",STAFF DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"PEER, SARAH V",MEMBER SERVICES COORDINATOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"PETO,LISA",DEP LEG DIR AND COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"PINDER, JOE",SENIOR PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"POPP, DAVID M",COMMUNICATIONS DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"RANCK,AARON A",SENIOR PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ROBERTI, CLIFFORD",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"RUSSELL, CHRISTOPHER Y",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SAMUEL, TWAUN",SHARED EMPLOYEE,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SAWYER,JARED C",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SCHMIDT,SCOTT A",DIGITAL DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SCHWARZBACH,KIRK",SR PROFESSIONAL STAFF MEMBER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SKALA, EDWARD G",POLICY DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SMITH,NINA S",PRESS SECRETARY,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SPINA,CHRISTOPHER M",COMMUNICATIONS DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SWINCHATT,JENNIFER",SCHEDULER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"TEZZA,PETER J",STAFF ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"TRIMBLE, KIM",SYSTEM ADMINISTRATOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"VERRETT,JOHN W",CHIEF ECONOMIST & SEN COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"WILLIAMS,FRANCIS O",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"WOEBER,AMIE J",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"WOOD,BRYAN A",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ZAVARELLO,WILLIAM M",LEG DIR/SEN ADVISOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ZORC,BETHANY A",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"AHERN, MICHAEL E",SENIOR PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ALLISON, TERISA L",EDITOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"BLUM,JONATHAN M",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"BRADLEY, KATELYNN O",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"BURGESS,EDWARD C",LEGISLATIVE ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"CHRIST,KATELYN E",PROFESSIONAL STAFF MEMBER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"CLARK,JOSEPH R",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"CLINGER,JAMES H",CHIEF COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"DAVIDHIZAR,ANDREW",RESEARCH ANALYST,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"DEARIE,STEFANIE A",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"DHILLON,UTTAM A",CHIEF OVERSIGHT COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"DUMAIS,THERESA F",DIR OF HOUSING POLICY,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"EDGAR,KEVIN R",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"EMERSON,JEFFREY W",DEPUTY STAFF DIR/COMMUNICATION,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ERICKSON,KRISTOFOR S",SR PROFESSIONAL STAFF MEMBER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"FISCHER,AMANDA",DEPUTY STAFF DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"FLITTON, JENNIFER",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"FORMAN JR,ALFRED J",SYSTEMS ADMINISTRATOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"FRAYER,COREY S",SENIOR PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"FREY,BRIDGETT",DEPUTY DISTRICT DIRECTOR (OTHER COMPENSATION),2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"GAMBO, ANGELA S",ADMINISTRATIVE ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"GAMMELLO,JOSEPH A",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"GERENA,LAUREN M",STAFF ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"HOBART,HUNTER R",STAFF ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"JEFFERS, ERIKA",SENIOR POLICY DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"JOHNSON, ANITA L",CHIEF ADMINISTRATIVE OFFICER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"JOHNSON, TALLMAN",SENIOR PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"JONES III, CLINTON C",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"KAHNG,ESTHER J",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"KEECH, ROSEMARY E",CHIEF CLERK,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"KIM,MARIA S",COMMUNICATIONS ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"LOADHOLT,JARROD F",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"LYNCH,JASON B",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MANOSALVAS, MARCOS F",PRESS ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MCGAHN, SHANNON",STAFF DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MCGLINCHEY, DANIEL P",SR PROFESSIONAL STAFF MEMBER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MEDINA,FRANCISCO A",DEPUTY CHIEF COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MILLISON, DEANNE B",SHARED EMPLOYEE,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MORK, KIRSTEN J",DEPUTY STAFF DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MOSKOWITZ,LUCAS R",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"MULDER,MATTHEW K",COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"NORTON,TRAVIS J",GENERAL COUNSEL AND PARLIAMENT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"OUERTATANI,CHARLA",STAFF DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"PETO,LISA",DEP LEG DIR AND COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"PINDER, JOE",SENIOR PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"POPP, DAVID M",COMMUNICATIONS DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"QUICK, BRETT",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"RANCK,AARON A",SENIOR PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ROBERTI, CLIFFORD",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"RUSBULDT,RYAN A",LEGISLATIVE ASSISTANT,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"RUSSELL, CHRISTOPHER Y",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SAMUEL, TWAUN",SHARED EMPLOYEE,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SCHMIDT,SCOTT A",DIGITAL DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SCHWARZBACH,KIRK",SR PROFESSIONAL STAFF MEMBER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SKALA, EDWARD G",POLICY DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SMITH,NINA S",PRESS SECRETARY,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SPINA,CHRISTOPHER M",COMMUNICATIONS DIRECTOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SPORCK, AARON T",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"SWINCHATT,JENNIFER",SCHEDULER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"TRIMBLE, KIM",SYSTEM ADMINISTRATOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"VERRETT,JOHN W",CHIEF ECONOMIST & SEN COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"WILLIAMS,FRANCIS O",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"WISSMANN, YVETTE T",PROFESSIONAL STAFF,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"WRIGHT,ANNA B",OPERATIONS MANAGER,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ZAVARELLO,WILLIAM M",LEG DIR/SEN ADVISOR,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ZORC,BETHANY A",SENIOR COUNSEL,2015Q1,"",COMMITTEE ON FINANCIAL SERVICE
"ALLI, TYLEASE T",CLERK/INTERN COORDINATOR,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"ARONSON,LAUREN B",PRESS SECRETARY,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"BANDUCCI,ANDREW C",PROFESSIONAL STAFF MEMBER,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"BARBERA,AUSTIN M",STAFF ASSISTANT,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"BARBERA,AUSTIN M",STAFF ASSISTANT (OVERTIME),2015Q1,"",COMM ON EDUCATION & WORKFORCE
"BELLAND, JANELLE A",COALITIONS AND MEM SVC COORD,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"BOLAND,MEGAN E",SHARED EMPLOYEE,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"BROUGHAN,KELLY J",EDUCATION POLICY ADVISOR,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"CHEVALIER,JACQUELINE",SENIOR EDUCATION POLICY ADVISO,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"COLLINS,EAMONN M",EDUCATION POLICY ADVISOR,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"DONOVAN,ALEXI K",STAFF ASSISTANT,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"DONOVAN,ALEXI K",STAFF ASSISTANT (OTHER COMPENSATION),2015Q1,"",COMM ON EDUCATION & WORKFORCE
"EHL,KATHLYN S",LEGISLATIVE ASSISTANT,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"FORESTER,JAMES D",PROFESSIONAL STAFF MEMBER,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"FORTE,DENISE M",STAFF DIRECTOR,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"FRAME,MATTHEW H",STAFF ASSISTANT,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"FRAME,MATTHEW H",STAFF ASSISTANT (OVERTIME),2015Q1,"",COMM ON EDUCATION & WORKFORCE
"GARCIA,ROSA M",SENIOR EDUCATION POLICY ADVISO,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"GILROY, EDWIN J",DIRECTOR OF WORKFORCE POLICY,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"GOODMAN,LESLIE M",PROFESSIONAL STAFF MBR-EN & EC,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"GREENBERG,MELISSA J",LABOR POLICY ASSOCIATE,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"GREENBERG,MELISSA J",LABOR POLICY ASSOCIATE (OVERTIME),2015Q1,"",COMM ON EDUCATION & WORKFORCE
"GROGINSKY, SCOTT A",SENIOR EDUCATION POLICY ADVISO,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"HAINES, CHRISTIAN L",EDUCATION POLICY COUNSEL,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"HARMAN,CAROLINE A",STAFF ASSISTANT,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"HARMAN,CAROLINE A",STAFF ASSISTANT (OVERTIME),2015Q1,"",COMM ON EDUCATION & WORKFORCE
"HAVENNER,SHEILA K",SYSTEM ADMINISTRATOR,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"HERMAN,KATHRYN C",PROFESSIONAL STAFF MBR,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"HINZ, JEAN",SPECIAL ASSISTANT TO CHAIRMAN,2015Q1,"",COMM ON EDUCATION & WORKFORCE
"HOLLIS,ELIZABETH J",SPECIAL ASSISTANT TO STAFF DIR,2015Q1,"",COMM ON EDUCATION & WORKFORCE
